x_GeV_per_c2,y_cm2
3.763277693474961882e+00,2.700714555438910495e-44
3.766312594840667494e+00,2.690593018835384155e-44
3.769347496206373105e+00,2.680583601533599708e-44
3.772382397572078716e+00,2.670462330523190865e-44
3.775417298937784327e+00,2.660675407826542280e-44
3.778452200303489938e+00,2.650769103716534189e-44
3.781487101669195550e+00,2.640969435856230558e-44
3.784522003034901161e+00,2.631055670315819946e-44
3.787556904400607216e+00,2.621467354961953871e-44
3.790591805766312383e+00,2.611982969381600011e-44
3.793626707132018439e+00,2.602384209941572456e-44
3.796661608497723606e+00,2.593105842055114605e-44
3.799696509863429661e+00,2.583705641230092231e-44
3.802731411229134828e+00,2.574403824454241152e-44
3.805766312594840883e+00,2.564985162736192825e-44
3.808801213960546050e+00,2.555878108278521051e-44
3.811836115326252106e+00,2.546866686590361598e-44
3.814871016691957717e+00,2.537737980073997763e-44
3.817905918057663328e+00,2.528708142156556461e-44
3.820940819423368939e+00,2.519772634381688577e-44
3.823975720789074551e+00,2.510926981027077314e-44
3.827010622154780162e+00,2.501961208706159413e-44
3.830045523520485773e+00,2.493088361649825473e-44
3.833080424886191384e+00,2.484518484244478235e-44
3.836115326251896995e+00,2.475827742716949136e-44
3.839150227617602607e+00,2.467226952854866016e-44
3.842185128983308218e+00,2.458509670083770512e-44
3.845220030349013829e+00,2.449885107067113523e-44
3.848254931714719440e+00,2.441348698210408433e-44
3.851289833080425051e+00,2.432895940200821588e-44
3.854324734446130662e+00,2.424532603818183816e-44
3.857359635811836274e+00,2.416055700339736725e-44
3.860394537177541885e+00,2.407868519314878495e-44
3.863429438543247496e+00,2.399560155036073845e-44
3.866464339908953107e+00,2.391334753928887350e-44
3.869499241274658718e+00,2.383197882983276313e-44
3.872534142640364330e+00,2.375145027669984105e-44
3.875569044006069941e+00,2.367171733550284370e-44
3.878603945371775552e+00,2.359079784957633175e-44
3.881638846737481163e+00,2.351069770132354270e-44
3.884673748103186774e+00,2.343339573547986420e-44
3.887708649468892386e+00,2.335489252843358406e-44
3.890743550834597997e+00,2.327717395478440630e-44
3.893778452200303608e+00,2.319828985997660313e-44
3.896813353566009219e+00,2.312211120977997211e-44
3.899848254931714830e+00,2.304668171860376563e-44
3.902883156297420442e+00,2.297007074077541166e-44
3.905918057663126053e+00,2.289423038506624152e-44
3.908952959028831664e+00,2.281724159985973691e-44
3.911987860394537275e+00,2.274291079989830850e-44
3.915022761760242886e+00,2.266931297685088124e-44
3.918057663125948498e+00,2.259454815387012130e-44
3.921092564491654109e+00,2.252053554550774472e-44
3.924127465857359720e+00,2.244723060071831964e-44
3.927162367223065331e+00,2.237458933896863229e-44
3.930197268588770942e+00,2.230266228682787931e-44
3.933232169954476554e+00,2.222957930391518388e-44
3.936267071320182165e+00,2.215904810138104243e-44
3.939301972685887776e+00,2.208919290240064653e-44
3.942336874051593387e+00,2.201816169635052478e-44
3.945371775417298998e+00,2.194782394324187587e-44
3.948406676783004610e+00,2.187813574418814593e-44
3.951441578148710221e+00,2.180905374899478275e-44
3.954476479514415832e+00,2.174062672603153647e-44
3.957511380880121443e+00,2.167103105746959445e-44
3.960546282245827054e+00,2.160210588351336129e-44
3.963581183611532666e+00,2.153566713041469048e-44
3.966616084977238277e+00,2.146803701020245382e-44
3.969650986342943888e+00,2.140103757141463718e-44
3.972685887708649499e+00,2.133471545755996562e-44
3.975720789074355110e+00,2.126902713702242076e-44
3.978755690440060722e+00,2.120392960908644990e-44
3.981790591805766333e+00,2.113764374210825257e-44
3.984825493171471944e+00,2.107196275542741619e-44
3.987860394537177555e+00,2.100693184919166985e-44
3.990895295902883166e+00,2.094250744340509137e-44
3.993930197268588778e+00,2.087864648679268782e-44
3.996965098634294389e+00,2.081539412948846915e-44
4.000000000000000000e+00,2.075100266720611918e-44
4.003034901365706055e+00,2.068893094429885069e-44
4.006069802731411222e+00,2.062564487116464495e-44
4.009104704097117278e+00,2.056289366794104136e-44
4.012139605462822445e+00,2.050072112470188091e-44
4.015174506828528500e+00,2.043740527968295632e-44
4.018209408194233667e+00,2.037635203625390735e-44
4.021244309559939722e+00,2.031583462036104262e-44
4.024279210925644890e+00,2.025414687793562806e-44
4.027314112291350945e+00,2.019300540644378693e-44
4.030349013657056112e+00,2.013245218222166297e-44
4.033383915022762167e+00,2.007244412143524817e-44
4.036418816388467334e+00,2.001293864862478513e-44
4.039453717754173390e+00,1.995397774148658454e-44
4.042488619119878557e+00,1.989388460674643742e-44
4.045523520485584612e+00,1.983597382079134326e-44
4.048558421851289779e+00,1.977856404247129035e-44
4.051593323216995834e+00,1.971999350203491321e-44
4.054628224582701002e+00,1.966193267498660990e-44
4.057663125948407057e+00,1.960442184645087747e-44
4.060698027314112224e+00,1.954741848577132866e-44
4.063732928679818279e+00,1.949088055238130355e-44
4.066767830045523446e+00,1.943484835434666408e-44
4.069802731411229502e+00,1.937768804524067092e-44
4.072837632776934669e+00,1.932104012516772208e-44
4.075872534142640724e+00,1.926652607067822778e-44
4.078907435508345891e+00,1.921085293431465483e-44
4.081942336874051946e+00,1.915564730190800413e-44
4.084977238239757114e+00,1.910094790539215104e-44
4.088012139605463169e+00,1.904671279900707522e-44
4.091047040971168336e+00,1.899290050894282236e-44
4.094081942336874391e+00,1.893954980617442945e-44
4.097116843702579558e+00,1.888506788350410046e-44
4.100151745068285614e+00,1.883105284366709065e-44
4.103186646433990781e+00,1.877908466167433378e-44
4.106221547799696836e+00,1.872595332080178705e-44
4.109256449165402003e+00,1.867324368001319625e-44
4.112291350531108058e+00,1.862099302691778942e-44
4.115326251896813226e+00,1.856763450704471542e-44
4.118361153262519281e+00,1.851625966938944462e-44
4.121396054628224448e+00,1.846529766884604511e-44
4.124430955993930503e+00,1.841319505513698918e-44
4.127465857359635670e+00,1.836150939672272743e-44
4.130500758725341726e+00,1.831027657129941497e-44
4.133535660091046893e+00,1.825945513681297515e-44
4.136570561456752948e+00,1.820900410672276610e-44
4.139605462822458115e+00,1.815895943542578179e-44
4.142640364188164170e+00,1.810935667914930809e-44
4.145675265553869338e+00,1.806015492666147339e-44
4.148710166919575393e+00,1.801131370766683578e-44
4.151745068285280560e+00,1.796286865242700776e-44
4.154779969650986615e+00,1.791330779846993247e-44
4.157814871016691782e+00,1.786414556197357415e-44
4.160849772382397838e+00,1.781687988140979838e-44
4.163884673748103005e+00,1.776846430831427159e-44
4.166919575113809060e+00,1.772040125223536770e-44
4.169954476479514227e+00,1.767272504104532612e-44
4.172989377845220282e+00,1.762546963089658407e-44
4.176024279210925449e+00,1.757859456491962110e-44
4.179059180576631505e+00,1.753205981361894435e-44
4.182094081942336672e+00,1.748589942557884085e-44
4.185128983308042727e+00,1.743864087974276225e-44
4.188163884673747894e+00,1.739175768247139955e-44
4.191198786039453950e+00,1.734670763641216239e-44
4.194233687405159117e+00,1.730052416433739027e-44
4.197268588770865172e+00,1.725466934662088343e-44
4.200303490136570339e+00,1.720917601696214914e-44
4.203338391502276394e+00,1.716259429410850825e-44
4.206373292867981561e+00,1.711777997612407853e-44
4.209408194233687617e+00,1.707327973698307598e-44
4.212443095599392784e+00,1.702912616685182290e-44
4.215477996965098839e+00,1.698388458588540521e-44
4.218512898330804006e+00,1.693898939266630398e-44
4.221547799696510062e+00,1.689585995773477162e-44
4.224582701062215229e+00,1.685160632800652882e-44
4.227617602427921284e+00,1.680765198272331250e-44
4.230652503793626451e+00,1.676402837378173596e-44
4.233687405159332506e+00,1.672076662432733844e-44
4.236722306525037673e+00,1.667782728049518312e-44
4.239757207890743729e+00,1.663517129059180604e-44
4.242792109256448896e+00,1.659282989481505014e-44
4.245827010622154951e+00,1.654940460904180145e-44
4.248861911987860118e+00,1.650629252833360559e-44
4.251896813353566174e+00,1.646487632625520511e-44
4.254931714719271341e+00,1.642375775780007512e-44
4.257966616084977396e+00,1.638155264029795113e-44
4.261001517450682563e+00,1.633964388522429377e-44
4.264036418816388618e+00,1.629806135301274415e-44
4.267071320182093785e+00,1.625543058559345774e-44
4.270106221547799841e+00,1.621445510332113452e-44
4.273141122913505008e+00,1.617375732449996195e-44
4.276176024279211063e+00,1.613336693759453171e-44
4.279210925644916230e+00,1.609192344241092117e-44
4.282245827010622286e+00,1.605078451358699110e-44
4.285280728376327453e+00,1.601129407271397362e-44
4.288315629742033508e+00,1.597209187137252662e-44
4.291350531107738675e+00,1.593183107807623645e-44
4.294385432473444730e+00,1.589185586472927134e-44
4.297420333839149897e+00,1.585219463931332485e-44
4.300455235204855953e+00,1.581280891422034953e-44
4.303490136570561120e+00,1.577366058135511496e-44
4.306525037936267175e+00,1.573477818820298056e-44
4.309559939301972342e+00,1.569618999873918190e-44
4.312594840667678397e+00,1.565657171009637518e-44
4.315629742033383565e+00,1.561852664345095403e-44
4.318664643399089620e+00,1.558072760651164661e-44
4.321699544764794787e+00,1.554186034270477531e-44
4.324734446130500842e+00,1.550323566976667877e-44
4.327769347496206009e+00,1.546488092394938546e-44
4.330804248861912065e+00,1.542682316911397663e-44
4.333839150227617232e+00,1.538902437597104791e-44
4.336874051593323287e+00,1.535144688512668541e-44
4.339908952959028454e+00,1.531411791142255412e-44
4.342943854324734509e+00,1.527706440305503706e-44
4.345978755690439677e+00,1.523899682455455514e-44
4.349013657056145732e+00,1.520244847418724855e-44
4.352048558421850899e+00,1.516612705193204112e-44
4.355083459787556954e+00,1.513005939263887248e-44
4.358118361153262121e+00,1.509296846559005229e-44
4.361153262518968177e+00,1.505612638946672774e-44
4.364188163884673344e+00,1.502079298447627561e-44
4.367223065250379399e+00,1.498569147753704164e-44
4.370257966616084566e+00,1.494955711847794306e-44
4.373292867981790621e+00,1.491364998387190445e-44
4.376327769347495789e+00,1.487799580354421167e-44
4.379362670713201844e+00,1.484383951662888748e-44
4.382397572078907899e+00,1.480864042974030562e-44
4.385432473444613066e+00,1.477364678734617173e-44
4.388467374810318233e+00,1.473888422421879279e-44
4.391502276176024289e+00,1.470437813239149440e-44
4.394537177541730344e+00,1.466888668523476752e-44
4.397572078907435511e+00,1.463484777790204134e-44
4.400606980273140678e+00,1.460101701995510076e-44
4.403641881638846733e+00,1.456616161150545627e-44
4.406676783004552789e+00,1.453150877539539573e-44
4.409711684370257956e+00,1.449708310982418713e-44
4.412746585735963123e+00,1.446409723822524390e-44
4.415781487101669178e+00,1.443007502367525434e-44
4.418816388467375234e+00,1.439623229087736243e-44
4.421851289833080401e+00,1.436259356263778390e-44
4.424886191198785568e+00,1.432918313082668725e-44
4.427921092564491623e+00,1.429596483872829146e-44
4.430955993930197678e+00,1.426290286218706691e-44
4.433990895295902845e+00,1.423002164868788854e-44
4.437025796661608901e+00,1.419734541847617966e-44
4.440060698027314068e+00,1.416367482379649850e-44
4.443095599393020123e+00,1.413020253300438194e-44
4.446130500758725290e+00,1.409811005710590208e-44
4.449165402124431345e+00,1.406619831031898541e-44
4.452200303490136513e+00,1.403449122509997607e-44
4.455235204855842568e+00,1.400180315407403046e-44
4.458270106221547735e+00,1.396931302680291498e-44
4.461305007587253790e+00,1.393818894410552434e-44
4.464339908952958957e+00,1.390724551567723955e-44
4.467374810318665013e+00,1.387530795915826495e-44
4.470409711684370180e+00,1.384354463165169581e-44
4.473444613050076235e+00,1.381197852669261210e-44
4.476479514415781402e+00,1.378176463142811558e-44
4.479514415781487457e+00,1.375054328742300596e-44
4.482549317147192625e+00,1.371947242642445153e-44
4.485584218512898680e+00,1.368857498923927660e-44
4.488619119878603847e+00,1.365787370852298741e-44
4.491654021244309902e+00,1.362621418931778992e-44
4.494688922610015069e+00,1.359586009735702072e-44
4.497723823975721125e+00,1.356565476840270721e-44
4.500758725341426292e+00,1.353562088850306528e-44
4.503793626707132347e+00,1.350461452169862509e-44
4.506828528072837514e+00,1.347377226442007867e-44
4.509863429438543569e+00,1.344422044226504705e-44
4.512898330804248737e+00,1.341481537415723868e-44
4.515933232169954792e+00,1.338557949866110773e-44
4.518968133535659959e+00,1.335538152734670215e-44
4.522003034901366014e+00,1.332534542396858526e-44
4.525037936267071181e+00,1.329549280507616425e-44
4.528072837632777237e+00,1.326693500251077063e-44
4.531107738998482404e+00,1.323740004157706165e-44
4.534142640364188459e+00,1.320800204841832465e-44
4.537177541729893626e+00,1.317876260820167168e-44
4.540212443095599681e+00,1.314970311359072084e-44
4.543247344461304849e+00,1.312078949654715569e-44
4.546282245827010904e+00,1.309198798640501564e-44
4.549317147192716071e+00,1.306332013528379637e-44
4.552352048558422126e+00,1.303480730515351198e-44
4.555386949924127293e+00,1.300534737310828737e-44
4.558421851289833349e+00,1.297603437496984500e-44
4.561456752655538516e+00,1.294795259189368361e-44
4.564491654021244571e+00,1.292000015676923360e-44
4.567526555386949738e+00,1.289219821711566251e-44
4.570561456752655793e+00,1.286345669553531200e-44
4.573596358118360961e+00,1.283591214622870649e-44
4.576631259484067016e+00,1.280847244002543647e-44
4.579666160849772183e+00,1.278220878134651732e-44
4.582701062215478238e+00,1.275493277236851606e-44
4.585735963581183405e+00,1.272876388283263392e-44
4.588770864946889461e+00,1.270262032317603706e-44
4.591805766312594628e+00,1.267756554382469136e-44
4.594840667678300683e+00,1.265252287388761555e-44
4.597875569044005850e+00,1.262746158514393492e-44
4.600910470409711905e+00,1.260235119397074253e-44
4.603945371775417073e+00,1.257824777604262392e-44
4.606980273141123128e+00,1.255408416199878225e-44
4.610015174506828295e+00,1.252983079078309734e-44
4.613050075872534350e+00,1.250545833549492335e-44
4.616084977238239517e+00,1.248201570870347962e-44
4.619119878603945573e+00,1.245844488908284004e-44
4.622154779969650740e+00,1.243579144685262237e-44
4.625189681335356795e+00,1.241192989111797197e-44
4.628224582701061962e+00,1.238892577296017064e-44
4.631259484066768017e+00,1.236572988209144186e-44
4.634294385432473184e+00,1.234338089045930907e-44
4.637329286798179240e+00,1.232083406250495852e-44
4.640364188163884407e+00,1.229806265586229992e-44
4.643399089529590462e+00,1.227504014639514999e-44
4.646433990895295629e+00,1.225279844006530245e-44
4.649468892261001685e+00,1.223030130760292765e-44
4.652503793626706852e+00,1.220752305028164623e-44
4.655538694992412907e+00,1.218443819069123053e-44
4.658573596358118074e+00,1.216207185012390289e-44
4.661608497723824129e+00,1.213939627409797164e-44
4.664643399089529296e+00,1.211743332166702415e-44
4.667678300455235352e+00,1.209411496877637296e-44
4.670713201820940519e+00,1.207145691819881392e-44
4.673748103186646574e+00,1.204843984884992569e-44
4.676783004552351741e+00,1.202607876965132487e-44
4.679817905918057797e+00,1.200335871946990560e-44
4.682852807283762964e+00,1.198025665778864716e-44
4.685887708649469019e+00,1.195674977331195607e-44
4.688922610015174186e+00,1.193384615228882458e-44
4.691957511380880241e+00,1.191053935640249372e-44
4.694992412746585408e+00,1.188583085575045443e-44
4.698027314112291464e+00,1.186170340171292016e-44
4.701062215477996631e+00,1.183715669603785890e-44
4.704097116843702686e+00,1.181221892302363473e-44
4.707132018209407853e+00,1.177433609310240305e-44
4.710166919575113909e+00,1.173580880883669193e-44
4.713201820940819076e+00,1.169858448398248787e-44
4.716236722306525131e+00,1.166166293559529835e-44
4.719271623672230298e+00,1.162506064899174068e-44
4.722306525037936353e+00,1.158879389804533813e-44
4.725341426403641520e+00,1.155283008415335604e-44
4.728376327769347576e+00,1.151713700766826173e-44
4.731411229135052743e+00,1.148173122653760960e-44
4.734446130500758798e+00,1.144662909052017837e-44
4.737481031866463965e+00,1.141184674571833503e-44
4.740515933232170021e+00,1.137735221251370685e-44
4.743550834597875188e+00,1.134311389308072154e-44
4.746585735963581243e+00,1.130914820343359833e-44
4.749620637329286410e+00,1.127547135906113538e-44
4.752655538694992465e+00,1.124112846112608250e-44
4.755690440060698521e+00,1.120706436629164485e-44
4.758725341426403688e+00,1.117421257520564844e-44
4.761760242792108855e+00,1.114161853487404841e-44
4.764795144157814910e+00,1.110929833325856075e-44
4.767830045523520965e+00,1.107631118658103854e-44
4.770864946889226132e+00,1.104358806738593842e-44
4.773899848254931300e+00,1.101204904092859624e-44
4.776934749620637355e+00,1.098075365481695919e-44
4.779969650986343410e+00,1.094971787013552437e-44
4.783004552352048577e+00,1.091801445529646595e-44
4.786039453717753744e+00,1.088656104674049310e-44
4.789074355083459800e+00,1.085537293062664585e-44
4.792109256449165855e+00,1.082535454432458408e-44
4.795144157814871022e+00,1.079558151614683246e-44
4.798179059180576189e+00,1.076513970462005161e-44
4.801213960546282244e+00,1.073493386532521506e-44
4.804248861911988300e+00,1.070497917735268734e-44
4.807283763277693467e+00,1.067616772108718734e-44
4.810318664643398634e+00,1.064758810005596969e-44
4.813353566009104689e+00,1.061833873853161418e-44
4.816388467374810745e+00,1.058931202198960644e-44
4.819423368740515912e+00,1.056052302250456349e-44
4.822458270106221079e+00,1.053285194555388955e-44
4.825493171471927134e+00,1.050539985195887714e-44
4.828528072837633189e+00,1.047727723643055966e-44
4.831562974203338356e+00,1.044936459723761085e-44
4.834597875569043524e+00,1.042167689968433844e-44
4.837632776934749579e+00,1.039422894925651768e-44
4.840667678300455634e+00,1.036788714163910980e-44
4.843702579666160801e+00,1.034087358228176861e-44
4.846737481031865968e+00,1.031405727312179651e-44
4.849772382397572024e+00,1.028745307793553595e-44
4.852807283763278079e+00,1.026107570615593141e-44
4.855842185128983246e+00,1.023578060983708738e-44
4.858877086494689301e+00,1.020981269897075870e-44
4.861911987860394468e+00,1.018402992902327557e-44
4.864946889226100524e+00,1.015844706242582866e-44
4.867981790591805691e+00,1.013307871246037856e-44
4.871016691957511746e+00,1.010793934638929490e-44
4.874051593323216913e+00,1.008387170277336050e-44
4.877086494688922969e+00,1.005914679054387289e-44
4.880121396054628136e+00,1.003460973527116622e-44
4.883156297420334191e+00,1.001027505936990070e-44
4.886191198786039358e+00,9.986157144469894951e-45
4.889226100151745413e+00,9.963088725950611015e-45
4.892261001517450580e+00,9.939361668301974673e-45
4.895295902883156636e+00,9.915810995806103012e-45
4.898330804248861803e+00,9.892451140245526077e-45
4.901365705614567858e+00,9.869296397588182439e-45
4.904400606980273025e+00,9.846360930979601768e-45
4.907435508345979081e+00,9.823617392188310544e-45
4.910470409711684248e+00,9.801038686162110859e-45
4.913505311077390303e+00,9.778639158330290642e-45
4.916540212443095470e+00,9.756433023219185620e-45
4.919575113808801525e+00,9.734434367275120758e-45
4.922610015174506692e+00,9.712616237727359976e-45
4.925644916540212748e+00,9.690951923990289006e-45
4.928679817905917915e+00,9.669455685341883043e-45
4.931714719271623970e+00,9.648141654807811081e-45
4.934749620637329137e+00,9.627023841821549682e-45
4.937784522003035192e+00,9.606905365151316893e-45
4.940819423368740360e+00,9.586139477224238955e-45
4.943854324734446415e+00,9.566317195525367046e-45
4.946889226100151582e+00,9.546623570414235168e-45
4.949924127465857637e+00,9.527855962003465990e-45
4.952959028831562804e+00,9.509203359872091498e-45
4.955993930197268860e+00,9.490640845506336343e-45
4.959028831562974027e+00,9.472143693994914775e-45
4.962063732928680082e+00,9.454503905377135640e-45
4.965098634294385249e+00,9.436917638378254800e-45
4.968133535660091304e+00,9.419400588022618778e-45
4.971168437025796472e+00,9.401928726960836014e-45
4.974203338391502527e+00,9.384478205198606527e-45
4.977238239757207694e+00,9.367834397441194683e-45
4.980273141122913749e+00,9.351201594165454784e-45
4.983308042488618916e+00,9.335362885714985160e-45
4.986342943854324972e+00,9.318721002938209035e-45
4.989377845220030139e+00,9.302824839081665822e-45
4.992412746585736194e+00,9.286884982662214636e-45
4.995447647951441361e+00,9.271679844326658485e-45
4.998482549317147416e+00,9.256423175530719099e-45
5.001517450682852584e+00,9.241891295093944535e-45
5.004552352048558639e+00,9.226504079477324993e-45
5.007587253414263806e+00,9.211039270915397160e-45
5.010622154779969861e+00,9.196269497475929837e-45
5.013657056145675028e+00,9.181415499341708702e-45
5.016691957511381084e+00,9.167247862529083262e-45
5.019726858877086251e+00,9.152199779166615622e-45
5.022761760242792306e+00,9.137793914133116532e-45
5.025796661608497473e+00,9.123256613116539828e-45
5.028831562974203528e+00,9.109354197356936710e-45
5.031866464339908696e+00,9.095315879098135058e-45
5.034901365705614751e+00,9.081121695170751580e-45
5.037936267071319918e+00,9.066751818799637211e-45
5.040971168437025973e+00,9.052224695407956769e-45
5.044006069802731140e+00,9.038301184414278442e-45
5.047040971168437196e+00,9.024216999670234674e-45
5.050075872534142363e+00,9.010731050904239020e-45
5.053110773899848418e+00,8.996304790003743631e-45
5.056145675265553585e+00,8.982436377294736777e-45
5.059180576631259640e+00,8.968366822902847526e-45
5.062215477996964808e+00,8.954850906805928291e-45
5.065250379362670863e+00,8.941132385078858498e-45
5.068285280728376030e+00,8.927193072964155802e-45
5.071320182094082085e+00,8.913014920832332855e-45
5.074355083459787252e+00,8.898617504018314598e-45
5.077389984825493308e+00,8.884750199301632875e-45
5.080424886191198475e+00,8.870663108384391774e-45
5.083459787556904530e+00,8.846158160459129102e-45
5.086494688922609697e+00,8.821958741684194313e-45
5.089529590288315752e+00,8.798798897572337673e-45
5.092564491654020919e+00,8.775926466598324177e-45
5.095599393019726975e+00,8.753353164988051432e-45
5.098634294385432142e+00,8.731090597116990305e-45
5.101669195751138197e+00,8.708398098680297084e-45
5.104704097116844252e+00,8.686719701143598086e-45
5.107738998482549420e+00,8.665313185363341955e-45
5.110773899848254587e+00,8.644190278914579471e-45
5.113808801213960642e+00,8.623362604032944871e-45
5.116843702579666697e+00,8.602098701864505790e-45
5.119878603945371864e+00,8.581825038473898231e-45
5.122913505311077031e+00,8.561808699470852036e-45
5.125948406676783087e+00,8.542061419779352215e-45
5.128983308042489142e+00,8.522594835254614717e-45
5.132018209408194309e+00,8.503420486726354949e-45
5.135053110773899476e+00,8.483817060428717986e-45
5.138088012139605532e+00,8.465191374406005259e-45
5.141122913505311587e+00,8.446820780557395005e-45
5.144157814871016754e+00,8.428716931672341612e-45
5.147192716236721921e+00,8.410891391761353384e-45
5.150227617602427976e+00,8.392630752239497199e-45
5.153262518968134032e+00,8.375326761196434661e-45
5.156297420333839199e+00,8.358264769355771568e-45
5.159332321699544366e+00,8.341456443309248018e-45
5.162367223065250421e+00,8.324913366897607904e-45
5.165402124430956476e+00,8.308647045050980953e-45
5.168437025796661644e+00,8.292633975269234737e-45
5.171471927162366811e+00,8.276850849369371280e-45
5.174506828528072866e+00,8.261309347323427496e-45
5.177541729893778921e+00,8.246021072422483969e-45
5.180576631259484088e+00,8.230286689096514901e-45
5.183611532625189255e+00,8.214796182225905203e-45
5.186646433990895311e+00,8.199526181240725206e-45
5.189681335356601366e+00,8.184453499051166986e-45
5.192716236722306533e+00,8.168883977959368350e-45
5.195751138088011700e+00,8.153502410401983217e-45
5.198786039453717756e+00,8.137616982661783528e-45
5.201820940819423811e+00,8.122576909142023878e-45
5.204855842185128978e+00,8.106989075380865565e-45
5.207890743550834145e+00,8.091533070297625999e-45
5.210925644916540200e+00,8.075522322090858562e-45
5.213960546282246256e+00,8.059633563413163727e-45
5.216995447647951423e+00,8.043182675101684196e-45
5.220030349013656590e+00,8.027502951084713257e-45
5.223065250379362645e+00,8.011217199041967949e-45
5.226100151745068700e+00,7.994996818077695328e-45
5.229135053110773868e+00,7.978163210715259730e-45
5.232169954476479035e+00,7.961384833659165486e-45
5.235204855842185090e+00,7.944638395507060329e-45
5.238239757207891145e+00,7.927900799882135834e-45
5.241274658573596312e+00,7.910499225171857109e-45
5.244309559939301479e+00,7.893096612148824534e-45
5.247344461305007535e+00,7.875022907713100137e-45
5.250379362670713590e+00,7.856937964101943604e-45
5.253414264036418757e+00,7.838818604327532001e-45
5.256449165402123924e+00,7.820641868043020710e-45
5.259484066767829979e+00,7.801744028452905409e-45
5.262518968133536035e+00,7.782779073511217402e-45
5.265553869499241202e+00,7.763086359747859778e-45
5.268588770864946369e+00,7.743952771540737471e-45
5.271623672230652424e+00,7.724049189141373251e-45
5.274658573596358480e+00,7.704023462442647130e-45
5.277693474962063647e+00,7.683221932457513113e-45
5.280728376327768814e+00,7.662289035919996957e-45
5.283763277693474869e+00,7.641202334581784848e-45
5.286798179059180924e+00,7.619939660623189358e-45
5.289833080424886091e+00,7.597854888485816115e-45
5.292867981790591259e+00,7.575585845655558413e-45
5.295902883156297314e+00,7.552490160788156990e-45
5.298937784522003369e+00,7.529201953216299552e-45
5.301972685887708536e+00,7.506347693061568304e-45
5.305007587253414592e+00,7.482639106641710224e-45
5.308042488619119759e+00,7.458705026174946873e-45
5.311077389984825814e+00,7.434555613788886308e-45
5.314112291350530981e+00,7.418525699698632553e-45
5.317147192716237036e+00,7.403272320586236903e-45
5.320182094081942203e+00,7.387526447558798658e-45
5.323216995447648259e+00,7.371908467435630265e-45
5.326251896813353426e+00,7.356429176069822628e-45
5.329286798179059481e+00,7.341099279928518933e-45
5.332321699544764648e+00,7.325296698159822389e-45
5.335356600910470704e+00,7.310236764327888279e-45
5.338391502276175871e+00,7.295296297226276386e-45
5.341426403641881926e+00,7.280486037997535215e-45
5.344461305007587093e+00,7.265816641780582641e-45
5.347496206373293148e+00,7.250672425095043895e-45
5.350531107738998315e+00,7.236256356520699794e-45
5.353566009104704371e+00,7.221951698537242883e-45
5.356600910470409538e+00,7.207769137539550271e-45
5.359635811836115593e+00,7.193719277111418405e-45
5.362670713201820760e+00,7.179812639962558722e-45
5.365705614567526816e+00,7.165440776972599025e-45
5.368740515933231983e+00,7.151792460324407691e-45
5.371775417298938038e+00,7.138258243813287011e-45
5.374810318664643205e+00,7.124848682606713788e-45
5.377845220030349260e+00,7.111574254247134760e-45
5.380880121396054427e+00,7.097832307053046816e-45
5.383915022761760483e+00,7.084800409270415898e-45
5.386949924127465650e+00,7.071874956493732223e-45
5.389984825493171705e+00,7.059066455500151463e-45
5.393019726858876872e+00,7.046385338510613244e-45
5.396054628224582927e+00,7.033841965050904807e-45
5.399089529590288095e+00,7.021417046413592324e-45
5.402124430955994150e+00,7.009091432313041609e-45
5.405159332321699317e+00,6.996875582008867583e-45
5.408194233687405372e+00,6.984779883299641348e-45
5.411229135053110539e+00,6.972814654277083511e-45
5.414264036418816595e+00,6.960388962908568082e-45
5.417298937784521762e+00,6.948657531635698377e-45
5.420333839150227817e+00,6.937028570958480002e-45
5.423368740515932984e+00,6.925512426536867546e-45
5.426403641881639039e+00,6.914119377294780332e-45
5.429438543247344207e+00,6.902263475304879197e-45
5.432473444613050262e+00,6.891089807932405110e-45
5.435508345978755429e+00,6.880011609983061610e-45
5.438543247344461484e+00,6.869039185143243549e-45
5.441578148710166651e+00,6.858182773165170862e-45
5.444613050075872707e+00,6.847452551561586140e-45
5.447647951441577874e+00,6.836268175680778780e-45
5.450682852807283929e+00,6.825763735693504789e-45
5.453717754172989096e+00,6.815358119346289198e-45
5.456752655538695151e+00,6.805061530145462932e-45
5.459787556904400319e+00,6.794884112238641536e-45
5.462822458270106374e+00,6.784249983299628214e-45
5.465857359635811541e+00,6.774284609118148529e-45
5.468892261001517596e+00,6.764411378636359694e-45
5.471927162367222763e+00,6.754640459330247711e-45
5.474962063732928819e+00,6.744981962038064277e-45
5.477996965098633986e+00,6.735445942602780894e-45
5.481031866464340041e+00,6.725461512481619279e-45
5.484066767830045208e+00,6.716144339023341915e-45
5.487101669195751263e+00,6.706922853065269891e-45
5.490136570561456431e+00,6.697807135027311037e-45
5.493171471927162486e+00,6.688807213140374177e-45
5.496206373292867653e+00,6.679356156166482364e-45
5.499241274658573708e+00,6.670561985550893656e-45
5.502276176024279764e+00,6.661857127164860245e-45
5.505311077389984931e+00,6.653251631279721278e-45
5.508345978755690098e+00,6.644755498629782234e-45
5.511380880121396153e+00,6.636378682011263937e-45
5.514415781487102208e+00,6.628103167305862686e-45
5.517450682852807375e+00,6.619911033435657098e-45
5.520485584218512543e+00,6.611812301875148654e-45
5.523520485584218598e+00,6.603816947254915840e-45
5.526555386949924653e+00,6.595934898871240491e-45
