x_GeV_per_c2,y_cm2
4.510842672238115192e+00,1.268579703168793652e-43
4.516012664167777579e+00,1.266299947455149645e-43
4.521188581557159303e+00,1.264054012441197455e-43
4.526370431197579869e+00,1.262041997095352779e-43
4.531558219888146333e+00,1.260324347428212515e-43
4.536751954435750633e+00,1.258924159338570246e-43
4.541951641655096239e+00,1.257649122836305683e-43
4.547157288368691042e+00,1.256307808096195758e-43
4.552368901406860680e+00,1.254886053970222286e-43
4.557586487607766301e+00,1.253584570772940756e-43
4.562810053817398348e+00,1.252031970641304585e-43
4.568039606889598758e+00,1.250426103828672737e-43
4.573275153686065408e+00,1.248746851107452198e-43
4.578516701076356554e+00,1.247326433757393787e-43
4.583764255937905041e+00,1.245928666307809507e-43
4.589017825156031627e+00,1.244571485914740101e-43
4.594277415623938765e+00,1.243272754222063615e-43
4.599543034242737249e+00,1.241835950742447968e-43
4.604814687921443550e+00,1.240239871115017558e-43
4.610092383576994912e+00,1.238851389472958534e-43
4.615376128134255573e+00,1.237472669672648395e-43
4.620665928526022981e+00,1.236120079374431414e-43
4.625961791693046443e+00,1.234985040154108446e-43
4.631263724584028907e+00,1.233833932517281226e-43
4.636571734155631397e+00,1.232434045062547917e-43
4.641885827372497886e+00,1.230977109655705792e-43
4.647206011207245524e+00,1.229479641166110776e-43
4.652532292640486844e+00,1.227958080303186249e-43
4.657864678660839530e+00,1.226428789312144401e-43
4.663203176264921979e+00,1.224696693966163207e-43
4.668547792457377277e+00,1.222950822541295357e-43
4.673898534250878534e+00,1.221379162461746157e-43
4.679255408666129767e+00,1.219997231059246452e-43
4.684618422731888998e+00,1.218822025688991198e-43
4.689987583484962030e+00,1.217661901809315237e-43
4.695362897970227323e+00,1.216535889501860841e-43
4.700744373240635099e+00,1.215462950331730223e-43
4.706132016357213566e+00,1.214252430719651932e-43
4.711525834389094669e+00,1.212884998332998693e-43
4.716925834413503438e+00,1.211549055977473501e-43
4.722332023515778410e+00,1.210432199579586375e-43
4.727744408789383179e+00,1.209133952435998301e-43
4.733162997335904620e+00,1.207633784357669407e-43
4.738587796265071539e+00,1.206118024017470757e-43
4.744018812694766218e+00,1.204601260938848534e-43
4.749456053751020868e+00,1.203098011679358283e-43
4.754899526568040713e+00,1.201622720583263035e-43
4.760349238288204887e+00,1.199982671484112649e-43
4.765805196062079752e+00,1.198531434588986664e-43
4.771267407048428666e+00,1.197076178596821590e-43
4.776735878414213765e+00,1.195800908447448764e-43
4.782210617334619940e+00,1.194514752924732806e-43
4.787691630993051284e+00,1.193233578013410122e-43
4.793178926581141752e+00,1.191767508823603037e-43
4.798672511298775589e+00,1.190469182199759021e-43
4.804172392354082000e+00,1.189148608988978989e-43
4.809678576963452912e+00,1.187616665839204410e-43
4.815191072351557189e+00,1.186056660462622676e-43
4.820709885751336188e+00,1.184482992187240807e-43
4.826235024404023299e+00,1.183077749304966712e-43
4.831766495559156382e+00,1.181652086704319262e-43
4.837304306474574211e+00,1.180425418065896171e-43
4.842848464416440457e+00,1.179246949392739990e-43
4.848398976659241910e+00,1.178300673626304353e-43
4.853955850485807133e+00,1.176995018125370349e-43
4.859519093187310013e+00,1.175680176269603402e-43
4.865088712063276866e+00,1.174371759818968113e-43
4.870664714421607755e+00,1.173085311247457498e-43
4.876247107578574713e+00,1.171836305622289662e-43
4.881835898858831513e+00,1.170806178289195041e-43
4.887431095595436759e+00,1.169607552641510837e-43
4.893032705129841453e+00,1.168422130469267420e-43
4.898640734811918307e+00,1.167265357564539248e-43
4.904255191999966179e+00,1.165951402152998405e-43
4.909876084060709189e+00,1.164459032270801421e-43
4.915503418369319810e+00,1.162966468939460042e-43
4.921137202309426861e+00,1.161486323386754155e-43
4.926777443273112844e+00,1.160031142842229762e-43
4.932424148660939700e+00,1.158777730648282291e-43
4.938077325881948809e+00,1.157539631367665605e-43
4.943736982353671650e+00,1.156330742819942984e-43
4.949403125502146672e+00,1.155164906183288497e-43
4.955075762761913971e+00,1.153856779864109854e-43
4.960754901576044595e+00,1.152582796870033269e-43
4.966440549396136994e+00,1.151156678477669258e-43
4.972132713682323235e+00,1.149753121653116729e-43
4.977831401903298314e+00,1.148383126704557838e-43
4.983536621536305944e+00,1.147057643465392811e-43
4.989248380067164312e+00,1.145787575037280678e-43
4.994966684990274075e+00,1.144746110936935444e-43
5.000691543808620132e+00,1.143747659433180038e-43
5.006422964033788503e+00,1.142607323366512153e-43
5.012160953185977874e+00,1.141498407376686324e-43
5.017905518794000486e+00,1.140431824014802183e-43
5.023656668395303448e+00,1.139418448669113183e-43
5.029414409535964303e+00,1.138630585309936785e-43
5.035178749770718554e+00,1.137883744899404557e-43
5.040949696662957003e+00,1.137190189308917849e-43
5.046727257784733744e+00,1.136723347473949249e-43
5.052511440716791036e+00,1.136104477844726656e-43
5.058302253048553965e+00,1.135507169099104934e-43
5.064099702378143775e+00,1.134747872405561677e-43
5.069903796312396516e+00,1.133998655767744345e-43
5.075714542466860379e+00,1.133270432654430664e-43
5.081531948465815240e+00,1.132574089298453379e-43
5.087356021942282425e+00,1.131725176202712707e-43
5.093186770538022934e+00,1.130893945986442191e-43
5.099024201903563203e+00,1.129929649872539733e-43
5.104868323698199539e+00,1.129035610156354053e-43
5.110719143589999014e+00,1.128219824364359350e-43
5.116576669255825216e+00,1.127295734994649792e-43
5.122440908381332036e+00,1.126430131082993732e-43
5.128311868660992090e+00,1.125629665950586296e-43
5.134189557798091386e+00,1.124900984166882581e-43
5.140073983504739985e+00,1.124056738000087373e-43
5.145965153501897760e+00,1.123421192018574100e-43
5.151863075519368174e+00,1.122966231859335248e-43
5.157767757295808941e+00,1.122506041447764747e-43
5.163679206578757785e+00,1.122048745759502826e-43
5.169597431124623554e+00,1.121602456574630522e-43
5.175522438698707539e+00,1.120981816010847106e-43
5.181454237075215907e+00,1.120352737180594485e-43
5.187392834037256151e+00,1.119721985981448339e-43
5.193338237376861066e+00,1.119096313166800734e-43
5.199290454894996749e+00,1.118482454448382953e-43
5.205249494401564370e+00,1.117887131004942530e-43
5.211215363715421489e+00,1.117317050395357937e-43
5.217188070664380284e+00,1.116937292866443495e-43
5.223167623085233302e+00,1.116563050219241476e-43
5.229154028823749911e+00,1.116009794182713566e-43
5.235147295734688733e+00,1.115442688599327325e-43
5.241147431681819846e+00,1.114868476903414894e-43
5.247154444537916795e+00,1.114293888942626041e-43
5.253168342184781459e+00,1.113725640752047444e-43
5.259189132513251153e+00,1.113170434733874782e-43
5.265216823423200410e+00,1.112634960240932627e-43
5.271251422823562294e+00,1.112125894562845142e-43
5.277292938632338171e+00,1.111492269089468138e-43
5.283341378776595043e+00,1.110931344126681056e-43
5.289396751192493973e+00,1.110448366262590689e-43
5.295459063825285639e+00,1.109857051368968632e-43
5.301528324629332545e+00,1.109318890019805291e-43
5.307604541568110790e+00,1.108837816595742373e-43
5.313687722614220732e+00,1.108417766930481719e-43
5.319777875749406526e+00,1.108219829256446281e-43
5.325875008964558788e+00,1.108058003720028768e-43
5.331979130259719923e+00,1.107746445880488547e-43
5.338090247644113440e+00,1.107603388424547507e-43
5.344208369136131509e+00,1.107442988359375276e-43
5.350333502763359839e+00,1.107079536471347097e-43
5.356465656562590105e+00,1.106674165358006841e-43
5.362604838579816402e+00,1.106230923139462512e-43
5.368751056870260108e+00,1.105753855698410949e-43
5.374904319498375216e+00,1.105247005376251241e-43
5.381064634537855440e+00,1.104714409816667674e-43
5.387232010071648425e+00,1.104160100956254858e-43
5.393406454191969068e+00,1.103588104162316474e-43
5.399587975000303075e+00,1.103158868687888717e-43
5.405776580607425608e+00,1.102877547944129500e-43
5.411972279133401287e+00,1.102594304523396695e-43
5.418175078707609060e+00,1.102315786297433761e-43
5.424384987468742203e+00,1.102048634464486697e-43
5.430602013564816311e+00,1.101799484034162955e-43
5.436826165153196833e+00,1.101574964712097884e-43
5.443057450400588415e+00,1.101381702183742866e-43
5.449295877483058881e+00,1.101226319797088364e-43
5.455541454586052552e+00,1.100769330502173217e-43
5.461794189904385810e+00,1.100171096774183874e-43
5.468054091642272851e+00,1.099590425878869324e-43
5.474321168013332795e+00,1.099029940966750360e-43
5.480595427240593231e+00,1.098492260801647924e-43
5.486876877556511545e+00,1.097980000276066858e-43
5.493165527202972243e+00,1.097495770988759034e-43
5.499461384431318045e+00,1.097042181884935611e-43
5.505764457502341003e+00,1.096621839958529233e-43
5.512074754686300260e+00,1.096081901338202138e-43
5.518392284262938041e+00,1.095612910042519219e-43
5.524717054521484982e+00,1.095216095923790576e-43
5.531049073760668122e+00,1.094703779058390609e-43
5.537388350288733996e+00,1.094231286896255882e-43
5.543734892423442417e+00,1.093798568068636358e-43
5.550088708492090461e+00,1.093405575543855846e-43
5.556449806831524896e+00,1.093052266618791939e-43
5.562818195788135966e+00,1.092738602911070072e-43
5.569193883717888482e+00,1.092464550352239906e-43
5.575576878986323592e+00,1.092230079181482414e-43
5.581967189968566778e+00,1.092190039698442313e-43
5.588364825049345619e+00,1.092312138366389749e-43
5.594769792622992455e+00,1.092599064677381194e-43
5.601182101093469257e+00,1.092899904431428317e-43
5.607601758874364961e+00,1.093218623985255456e-43
5.614028774388907905e+00,1.093559195070316229e-43
5.620463156069988031e+00,1.093925595512940976e-43
5.626904912360156885e+00,1.094321810099474882e-43
5.633354051711639165e+00,1.094596592558418293e-43
5.639810582586354037e+00,1.094597252541706901e-43
5.646274513455911581e+00,1.094667873051925769e-43
5.652745852801634108e+00,1.094808467630417277e-43
5.659224609114570370e+00,1.094830119479737730e-43
5.665710790895491122e+00,1.094886759574107946e-43
5.672204406654914877e+00,1.094977072918025548e-43
5.678705464913117673e+00,1.095099747269967737e-43
5.685213974200133968e+00,1.095253472745578983e-43
5.691729943055780616e+00,1.095436941436765937e-43
5.698253380029655979e+00,1.095648847046974565e-43
5.704784293681163909e+00,1.095887884542265585e-43
5.711322692579516414e+00,1.096152749818294934e-43
5.717868585303741646e+00,1.096442139383127772e-43
5.724421980442708779e+00,1.096565506807969030e-43
5.730982886595127113e+00,1.096675663300920734e-43
5.737551312369556733e+00,1.096769959700802731e-43
5.744127266384433383e+00,1.096690210603678147e-43
5.750710757268061357e+00,1.096621707717706957e-43
5.757301793658639255e+00,1.096560481925731431e-43
5.763900384204269756e+00,1.096502565208496027e-43
5.770506537562956062e+00,1.096599491484432835e-43
5.777120262402635653e+00,1.096659396999985919e-43
5.783741567401174066e+00,1.096868893670968501e-43
5.790370461246386213e+00,1.097071154112134195e-43
5.797006952636043486e+00,1.097264851121338810e-43
5.803651050277880863e+00,1.097448656743626558e-43
5.810302762889624439e+00,1.097621242382709841e-43
5.816962099198983438e+00,1.097781278928461217e-43
5.823629067943668858e+00,1.097927436900603712e-43
5.830303677871415680e+00,1.098058386608331065e-43
5.836985937739973984e+00,1.098017074195233737e-43
5.843675856317135597e+00,1.098179817025575895e-43
5.850373442380748301e+00,1.098389604144928100e-43
5.857078704718707840e+00,1.098645137654903336e-43
5.863791652128989895e+00,1.098945124252264936e-43
5.870512293419654526e+00,1.099288274691543632e-43
5.877240637408850610e+00,1.099673303263807542e-43
5.883976692924841601e+00,1.100098927291573586e-43
5.890720468805999310e+00,1.100407803448159897e-43
5.897471973900836772e+00,1.100787117937493974e-43
5.904231217068002024e+00,1.101234287591322810e-43
5.910998207176294095e+00,1.101746737809341197e-43
5.917772953104683431e+00,1.102131697127410525e-43
5.924555463742314565e+00,1.102351145571079511e-43
5.931345747988513217e+00,1.102556012404655219e-43
5.938143814752817384e+00,1.102740970320258802e-43
5.944949672954964015e+00,1.102900689353551161e-43
5.951763331524920986e+00,1.103029837973705723e-43
5.958584799402891541e+00,1.103123084431023010e-43
5.965414085539319622e+00,1.103175098361723408e-43
5.972251198894909407e+00,1.103370937510050398e-43
5.979096148440643077e+00,1.103740625407811473e-43
5.985948943157772817e+00,1.104125083095019101e-43
5.992809592037851907e+00,1.104521662045017257e-43
5.999678104082732943e+00,1.104927710369300030e-43
6.006554488304595374e+00,1.105340572557719158e-43
6.013438753725941055e+00,1.105757589282463025e-43
6.020330909379610240e+00,1.106176097265948523e-43
6.027230964308802896e+00,1.106436511011673293e-43
6.034138927567081367e+00,1.106568742476539000e-43
6.041054808218378369e+00,1.106758377431363883e-43
6.047978615337027186e+00,1.107000105675393853e-43
6.054910358007748350e+00,1.107288620227823031e-43
6.061850045325681613e+00,1.107618614950183922e-43
6.068797686396394830e+00,1.107984782424305984e-43
6.075753290335881296e+00,1.108381812085524941e-43
6.082716866270589051e+00,1.108804388610855719e-43
6.089688423337429768e+00,1.109281300733832580e-43
6.096667970683777860e+00,1.109841392566351234e-43
6.103655517467499791e+00,1.110479433392632669e-43
6.110651072856950528e+00,1.111032627350918075e-43
6.117654646031002841e+00,1.111494145567802454e-43
6.124666246179042872e+00,1.112013515673888192e-43
6.131685882500986118e+00,1.112582768615453529e-43
6.138713564207301410e+00,1.113193926355674929e-43
6.145749300519010028e+00,1.113838998568494586e-43
6.152793100667694581e+00,1.114509979906277826e-43
6.159844973895532760e+00,1.115198847842577671e-43
6.166904929455279571e+00,1.115897561091730120e-43
6.173972976610302865e+00,1.116756417950048053e-43
6.181049124634592218e+00,1.117734676714209890e-43
6.188133382812755379e+00,1.118827253182988044e-43
6.195225760440045804e+00,1.119871605304706312e-43
6.202326266822377754e+00,1.120863541158531761e-43
6.209434911276318303e+00,1.121798861464488150e-43
6.216551703129123752e+00,1.122673361591734670e-43
6.223676651718730746e+00,1.123323520553322672e-43
6.230809766393787363e+00,1.123778083402523367e-43
6.237951056513654002e+00,1.123905204216348419e-43
6.245100531448410486e+00,1.124277162598867357e-43
6.252258200578888037e+00,1.124726550505434397e-43
6.259424073296663060e+00,1.125245319097366920e-43
6.266598159004071356e+00,1.125825418423391017e-43
6.273780467114237425e+00,1.126458792716945475e-43
6.280971007051060262e+00,1.127137376272258459e-43
6.288169788249247993e+00,1.127853089899562685e-43
6.295376820154325870e+00,1.128597837959698996e-43
6.302592112222632714e+00,1.129203358914891202e-43
6.309815673921354673e+00,1.129854847033814741e-43
6.317047514728529656e+00,1.130542838255497994e-43
6.324287644133051778e+00,1.131257849522322678e-43
6.331536071634695340e+00,1.131990376107261881e-43
6.338792806744117492e+00,1.132730889738499436e-43
6.346057858982884881e+00,1.133309108169844513e-43
6.353331237883470983e+00,1.133909499522860650e-43
6.360612952989271207e+00,1.134521153778688517e-43
6.367903013854628647e+00,1.135133137973483212e-43
6.375201430044827866e+00,1.135734495639868472e-43
6.382508211136117993e+00,1.136475402856938971e-43
6.389823366715733144e+00,1.137507833569500862e-43
6.397146906381880882e+00,1.138664225934563485e-43
6.404478839743778629e+00,1.139777810645666530e-43
6.411819176421658995e+00,1.140842956903811712e-43
6.419167926046772443e+00,1.141854019092994000e-43
6.426525098261415714e+00,1.142805339285915151e-43
6.433890702718929155e+00,1.143529071246560425e-43
6.441264749083725150e+00,1.144053063289824223e-43
6.448647247031291663e+00,1.144403950732395570e-43
6.456038206248195799e+00,1.144804643136157656e-43
6.463437636432121103e+00,1.145280742538615748e-43
6.470845547291857791e+00,1.145822670678534082e-43
6.478261948547321403e+00,1.146618690728755109e-43
6.485686849929576780e+00,1.147498286378421185e-43
6.493120261180831854e+00,1.148453339577559664e-43
6.500562192054463395e+00,1.149475720670232191e-43
6.508012652315034785e+00,1.150394130878657166e-43
6.515471651738288017e+00,1.151397273748487457e-43
6.522939200111175673e+00,1.152475641231612297e-43
6.530415307231872468e+00,1.153619704960305212e-43
6.537899982909772589e+00,1.154819910358740323e-43
6.545393236965520778e+00,1.155703288758458448e-43
6.552895079231010556e+00,1.156420546370801838e-43
6.560405519549413533e+00,1.157121504635482600e-43
6.567924567775177636e+00,1.157792171563302142e-43
6.575452233774039534e+00,1.158418524632505513e-43
6.582988527423054848e+00,1.158986515298181193e-43
6.590533458610591921e+00,1.159482075201785874e-43
6.598087037236351371e+00,1.160255823636419466e-43
6.605649273211388284e+00,1.161297113956076617e-43
6.613220176458106891e+00,1.162634004370932311e-43
6.620799756910288103e+00,1.163931729378022617e-43
6.628388024513104604e+00,1.165019307490742094e-43
6.635984989223115527e+00,1.165924969419259459e-43
6.643590661008297538e+00,1.166841184946838759e-43
6.651205049848057271e+00,1.167759528653450461e-43
6.658828165733228666e+00,1.168505827582530813e-43
6.666460018666103160e+00,1.169105832370095283e-43
6.674100618660430584e+00,1.169749872812787098e-43
6.681749975741445802e+00,1.170628720088334149e-43
6.689408099945869601e+00,1.171566856723517423e-43
6.697075001321921128e+00,1.172554526302489220e-43
6.704750689929344531e+00,1.173581946260128750e-43
6.712435175839411627e+00,1.174639304134858956e-43
6.720128469134929006e+00,1.175550034548971654e-43
6.727830579910273556e+00,1.176708490314478225e-43
6.735541518271379147e+00,1.177771363602634396e-43
6.743261294335766820e+00,1.178930444564553927e-43
6.750989918232559006e+00,1.180174629908677380e-43
6.758727400102477745e+00,1.181492788507254967e-43
6.766473750097870443e+00,1.182669650864425475e-43
6.774228978382729416e+00,1.183655546992061284e-43
6.781993095132682114e+00,1.184603694716613556e-43
6.789766110535028432e+00,1.185499706093021658e-43
6.797548034788737148e+00,1.186329155757117992e-43
6.805338878104475242e+00,1.186909257025532345e-43
6.813138650704607002e+00,1.187428784144335544e-43
6.820947362823207349e+00,1.188245397751135399e-43
6.828765024706092923e+00,1.189178149462505316e-43
6.836591646610816753e+00,1.190252429622169375e-43
6.844427238806682467e+00,1.191495201174725022e-43
6.852271811574777161e+00,1.192729202167867534e-43
6.860125375207959841e+00,1.193945764019464970e-43
6.867987940010888970e+00,1.195136183511587626e-43
6.875859516300041108e+00,1.196122086690946805e-43
6.883740114403704702e+00,1.196929667689270225e-43
6.891629744662012058e+00,1.197753681821561307e-43
6.899528417426950888e+00,1.198619456617867476e-43
6.907436143062364309e+00,1.199382295776684100e-43
6.915352931943981929e+00,1.200236076775034824e-43
6.923278794459415408e+00,1.201167956707656652e-43
6.931213741008193985e+00,1.202165069292440087e-43
6.939157782001760033e+00,1.203422165678339495e-43
6.947110927863483276e+00,1.204757572991678368e-43
6.955073189028691871e+00,1.206159912877603483e-43
6.963044575944666192e+00,1.207446521669077848e-43
6.971025099070657483e+00,1.208812487226797626e-43
6.979014768877917163e+00,1.210073324490010105e-43
6.987013595849683512e+00,1.211423124469616746e-43
6.995021590481218077e+00,1.212638281240374241e-43
7.003038763279813672e+00,1.213664966029218595e-43
7.011065124764797041e+00,1.214657365637875329e-43
7.019100685467559053e+00,1.215597803871100229e-43
7.027145455931553819e+00,1.216678491414075167e-43
7.035199446712327997e+00,1.217921096649731668e-43
7.043262668377523461e+00,1.218965630552024491e-43
7.051335131506886178e+00,1.220005911086862994e-43
7.059416846692299075e+00,1.221409650885939780e-43
7.067507824537781147e+00,1.222991378772863359e-43
7.075608075659496343e+00,1.224566294794317209e-43
7.083717610685791755e+00,1.226122538737612877e-43
7.091836440257181629e+00,1.227648190939596634e-43
7.099964575026381119e+00,1.229131274674272478e-43
7.108102025658320500e+00,1.230385262712895147e-43
7.116248802830143383e+00,1.231433952424503867e-43
7.124404917231233370e+00,1.232512518041872412e-43
7.132570379563234475e+00,1.233469160364688386e-43
7.140745200540042248e+00,1.234713280185549100e-43
7.148929390887841961e+00,1.236055536853383873e-43
7.157122961345105061e+00,1.237481324807388959e-43
7.165325922662617586e+00,1.238975988831878167e-43
7.173538285603486386e+00,1.240524814946257864e-43
7.181760060943145341e+00,1.242113023040624462e-43
7.189991259469389995e+00,1.243373058338895204e-43
7.198231891982375785e+00,1.244715422856864847e-43
7.206481969294629586e+00,1.246122347992981582e-43
7.214741502231085235e+00,1.247791300232920410e-43
7.223010501629069324e+00,1.249529538470684586e-43
7.231288978338334061e+00,1.251104833900918220e-43
7.239576943221074146e+00,1.252676072936339666e-43
7.247874407151922327e+00,1.254225085651630599e-43
7.256181381017978715e+00,1.255733613258916213e-43
7.264497875718828546e+00,1.256826793363592506e-43
7.272823902166539511e+00,1.257916374392113534e-43
7.281159471285692852e+00,1.258981090410528846e-43
7.289504594013382466e+00,1.260217052981100570e-43
7.297859281299247769e+00,1.261822712178263936e-43
7.306223544105473700e+00,1.263564650079233797e-43
7.314597393406803150e+00,1.265428165415763055e-43
7.322980840190568053e+00,1.267259280478640787e-43
7.331373895456687606e+00,1.268903138012706523e-43
7.339776570217684259e+00,1.270562917307642659e-43
7.348188875498713024e+00,1.272223333498622308e-43
7.356610822337554367e+00,1.273869021823212190e-43
7.365042421784642634e+00,1.275303671016708414e-43
7.373483684903084701e+00,1.276548884439847796e-43
7.381934622768654641e+00,1.278026621345089278e-43
7.390395246469828372e+00,1.279539242677296760e-43
7.398865567107793417e+00,1.281290959601466366e-43
7.407345595796452464e+00,1.282903357612682487e-43
7.415835343662452672e+00,1.284398363056545293e-43
7.424334821845186561e+00,1.285978848591218383e-43
7.432844041496823984e+00,1.287626492363177917e-43
7.441363013782310354e+00,1.289322889869812050e-43
7.449891749879383518e+00,1.291049545622193062e-43
7.458430260978603066e+00,1.292787867452351009e-43
7.466978558283346779e+00,1.294742569211802882e-43
7.475536653009831056e+00,1.296529640062288146e-43
7.484104556387137563e+00,1.298129593115289178e-43
7.492682279657205235e+00,1.299521357669575844e-43
7.501269834074864029e+00,1.300906770583054661e-43
7.509867230907850022e+00,1.302263822715148272e-43
7.518474481436800083e+00,1.303570414551399157e-43
7.527091596955286512e+00,1.304804362878743394e-43
7.535718588769831250e+00,1.306168788522757574e-43
7.544355468199904102e+00,1.307683809676779530e-43
7.553002246577957379e+00,1.309371262701050132e-43
7.561658935249421454e+00,1.311254738032414655e-43
7.570325545572743842e+00,1.313133005151457128e-43
7.579002088919381208e+00,1.314990176464226303e-43
7.587688576673820684e+00,1.316810275485191901e-43
7.596385020233607399e+00,1.318390262232827480e-43
7.605091431009344483e+00,1.319752343071249172e-43
7.613807820424705497e+00,1.321104679307453185e-43
7.622534199916472630e+00,1.322696996353577065e-43
7.631270580934520709e+00,1.324365493016224523e-43
7.640016974941856276e+00,1.325904818266050552e-43
7.648773393414625588e+00,1.327524372126556447e-43
7.657539847842119052e+00,1.329205209424770764e-43
7.666316349726802315e+00,1.330928298222238289e-43
7.675102910584326033e+00,1.332485535198630523e-43
7.683899541943531197e+00,1.334085617059532333e-43
7.692706255346480226e+00,1.335707754191619973e-43
7.701523062348455184e+00,1.337792685440834073e-43
7.710349974517994198e+00,1.339944694850343884e-43
7.719187003436886130e+00,1.341955971768222256e-43
7.728034160700190114e+00,1.344038338097943458e-43
7.736891457916269310e+00,1.345940355136360476e-43
7.745758906706775804e+00,1.347407588811545430e-43
7.754636518706687909e+00,1.348838197377139765e-43
7.763524305564325267e+00,1.350440653853513548e-43
7.772422278941347074e+00,1.352234319263333678e-43
7.781330450512782271e+00,1.354006691415485185e-43
7.790248831967047316e+00,1.355736426866263830e-43
7.799177435005944403e+00,1.357594587631176180e-43
7.808116271344696990e+00,1.359369231637932114e-43
7.817065352711943582e+00,1.361124036783408851e-43
7.826024690849781251e+00,1.362881107200893183e-43
7.834994297513754091e+00,1.364620698636312197e-43
7.843974184472878086e+00,1.366322966589757357e-43
7.852964363509665979e+00,1.368204051677555663e-43
7.861964846420132602e+00,1.370288646238920563e-43
7.870975645013803756e+00,1.372171881687607980e-43
7.879996771113754406e+00,1.373876942199362325e-43
7.889028236556598905e+00,1.375425548610137653e-43
7.898070053192520312e+00,1.377033188514702957e-43
7.907122232885292590e+00,1.378678451591459122e-43
7.916184787512273502e+00,1.380339828942630104e-43
7.925257728964438364e+00,1.382038206283146000e-43
7.934341069146401360e+00,1.383794573902501957e-43
7.943434819976403993e+00,1.385826548133206659e-43
7.952538993386360389e+00,1.387721599201333042e-43
7.961653601321849294e+00,1.389697165376421462e-43
7.970778655742154051e+00,1.391731765197588493e-43
7.979914168620255488e+00,1.393803799317366071e-43
7.989060151942854127e+00,1.395693601452764790e-43
7.998216617710400378e+00,1.397617987699693027e-43
8.007383577937090990e+00,1.399553465827639178e-43
8.016561044650886814e+00,1.401277680453603940e-43
8.025749029893550102e+00,1.403006557079541758e-43
8.034947545720630302e+00,1.404714698455608605e-43
8.044156604201496918e+00,1.406376584366731827e-43
8.053376217419360827e+00,1.408209561979089853e-43
8.062606397471270725e+00,1.410233851561563419e-43
8.071847156468143325e+00,1.412227842242733287e-43
8.081098506534784676e+00,1.414212714540657138e-43
8.090360459809883054e+00,1.416209769410357729e-43
8.099633028446053373e+00,1.418441567661480586e-43
8.108916224609821199e+00,1.420687162134290723e-43
8.118210060481676038e+00,1.422926016287347441e-43
8.127514548256058902e+00,1.424935375488288729e-43
8.136829700141381849e+00,1.426981987500777660e-43
8.146155528360058184e+00,1.428884897225112076e-43
8.155492045148507785e+00,1.430866263243380273e-43
8.164839262757167759e+00,1.432902213583329477e-43
8.174197193450527976e+00,1.434968747264229291e-43
8.183565849507122181e+00,1.437289729139730354e-43
8.192945243219563523e+00,1.439435492462129377e-43
8.202335386894560543e+00,1.441425230934632700e-43
8.211736292852911845e+00,1.443730366713384324e-43
8.221147973429546951e+00,1.446122892177958638e-43
8.230570440973535185e+00,1.448578773522356525e-43
8.240003707848089221e+00,1.451073821940370808e-43
8.249447786430604168e+00,1.453583685016540265e-43
8.258902689112645135e+00,1.455877365215240171e-43
8.268368428299995188e+00,1.457720715912568556e-43
8.277845016412653578e+00,1.459792764478133589e-43
8.287332465884839294e+00,1.462111228977735529e-43
8.296830789165042574e+00,1.464443088452418444e-43
8.306339998716012474e+00,1.466761863618057586e-43
8.315860107014774627e+00,1.469040907759292934e-43
8.325391126552672105e+00,1.471044783466022282e-43
8.334933069835345876e+00,1.472998103302322050e-43
8.344485949382779211e+00,1.475126732555526977e-43
8.354049777729311899e+00,1.477450130616061650e-43
8.363624567423634915e+00,1.479989731720078843e-43
8.373210331028829501e+00,1.482513138875388474e-43
8.382807081122381376e+00,1.484996974528014836e-43
8.392414830296177186e+00,1.487206787443363700e-43
8.402033591156550685e+00,1.489418990724686387e-43
8.411663376324266750e+00,1.491654271028941032e-43
8.421304198434574673e+00,1.493675663928861646e-43
8.430956070137195724e+00,1.495971450992346449e-43
8.440619004096342692e+00,1.498305095410436142e-43
8.450293012990757191e+00,1.500651428299529458e-43
8.459978109513704325e+00,1.502771995778063007e-43
8.469674306372992234e+00,1.504944558677752279e-43
8.479381616291007617e+00,1.507188417456293303e-43
8.489100052004706853e+00,1.509476577258870800e-43
8.498829626265646198e+00,1.512042784176461717e-43
8.508570351840004875e+00,1.514648056973549630e-43
8.518322241508583303e+00,1.517266966974488514e-43
8.528085308066836845e+00,1.519658387292390257e-43
8.537859564324879358e+00,1.521840497906874343e-43
8.547645023107516948e+00,1.524045957924185332e-43
8.557441697254251523e+00,1.526245411637273354e-43
8.567249599619287892e+00,1.528673104043121983e-43
8.577068743071581736e+00,1.531085271478111351e-43
8.586899140494830718e+00,1.533454090341877190e-43
8.596740804787490475e+00,1.535533794158998304e-43
8.606593748862819027e+00,1.537340809012591801e-43
8.616457985648851903e+00,1.539592124939076775e-43
8.626333528088457214e+00,1.542043092524537576e-43
8.636220389139339204e+00,1.544716075981055134e-43
8.646118581774040024e+00,1.547368502124921529e-43
8.656028118979975261e+00,1.549975950669638002e-43
8.665949013759457031e+00,1.552293689672591254e-43
8.675881279129681545e+00,1.554341962278140990e-43
8.685824928122778843e+00,1.556628686947594793e-43
8.695779973785802142e+00,1.559176529892782824e-43
8.705746429180774015e+00,1.561519324986506972e-43
8.715724307384677516e+00,1.563899586075101285e-43
8.725713621489479266e+00,1.566291030550524308e-43
8.735714384602164984e+00,1.568667215355368191e-43
8.745726609844734156e+00,1.570556023649501388e-43
8.755750310354219579e+00,1.572739338210459871e-43
8.765785499282726434e+00,1.575238325872824872e-43
8.775832189797419858e+00,1.577804070891401566e-43
